OBJECTID,State,Facility_ID,Tank_ID,Tank_Status,Installation_Date,Removal_Date,Capacity,Substances,Tank_Wall_Type,QA
51879,Alaska,AK1587,AK1587_2,Closed,5/2/1978 4:00:00 AM,,30000,Diesel,,
51880,Alaska,AK2304,AK2304_1,Closed,6/1/1985 4:00:00 AM,,300,Diesel,,
51881,Alaska,AK1634,AK1634_2,Closed,5/2/1978 4:00:00 AM,,2000,Gasoline,,
51882,Alaska,AK2304,AK2304_2,Closed,6/1/1985 4:00:00 AM,,300,Gasoline,,
51883,Alaska,AK81,AK81_1,Closed,5/2/1978 4:00:00 AM,,3000,Gasoline,,
51884,Alaska,AK2321,AK2321_1,Closed,6/1/1985 4:00:00 AM,,5000,Gasoline,,
51885,Alaska,AK81,AK81_2,Closed,5/2/1978 4:00:00 AM,,1000,Gasoline,,
51886,Alaska,AK2330,AK2330_1,Closed,6/1/1985 4:00:00 AM,,1000,Diesel,,
51887,Alaska,AK453,AK453_1,Closed,5/1/1978 4:00:00 AM,,500,Gasoline,,
51888,Alaska,AK2410,AK2410_2,Closed,6/1/1985 4:00:00 AM,,500,Gasoline,,
51889,Alaska,AK1096,AK1096_3,Closed,4/30/1978 4:00:00 AM,,500,Gasoline,,
51890,Alaska,AK2509,AK2509_1,Closed,6/1/1985 4:00:00 AM,,1000,Gasoline,,
51891,Alaska,AK1148,AK1148_1,Closed,4/30/1978 4:00:00 AM,,3000,Gasoline,,
51892,Alaska,AK2509,AK2509_2,Closed,6/1/1985 4:00:00 AM,,1000,Diesel,,
51893,Alaska,AK1148,AK1148_2,Closed,4/30/1978 4:00:00 AM,,3000,Gasoline,,
51894,Alaska,AK2567,AK2567_1,Closed,6/1/1985 4:00:00 AM,,1500,Gasoline,,
51895,Alaska,AK1148,AK1148_3,Closed,4/30/1978 4:00:00 AM,,1500,Gasoline,,
51896,Alaska,AK2705,AK2705_1,Closed,6/1/1985 4:00:00 AM,,3000,Gasoline,,
51897,Alaska,AK1255,AK1255_2,Closed,4/30/1978 4:00:00 AM,,1000,Used Oil,,
51898,Alaska,AK362,AK362_1,Closed,6/1/1985 4:00:00 AM,,10000,Gasoline,,
51899,Alaska,AK1689,AK1689_1,Closed,4/30/1978 4:00:00 AM,,500,Gasoline,,
51900,Alaska,AK362,AK362_2,Closed,6/1/1985 4:00:00 AM,,10000,Gasoline,,
51901,Alaska,AK100,AK100_2,Closed,4/29/1978 4:00:00 AM,,3000,Gasoline,,
51902,Alaska,AK1608,AK1608_1,Closed,5/27/1985 4:00:00 AM,,1000,Gasoline,,
51903,Alaska,AK100,AK100_3,Closed,4/29/1978 4:00:00 AM,,3000,Gasoline,,
51904,Alaska,AK982,AK982_1,Closed,5/27/1985 4:00:00 AM,,500,Gasoline,,
51905,Alaska,AK100,AK100_4,Closed,4/29/1978 4:00:00 AM,,5000,Diesel,,
51906,Alaska,AK928,AK928_1,Closed,5/25/1985 4:00:00 AM,,10000,Gasoline,,
51907,Alaska,AK1259,AK1259_1,Closed,4/29/1978 4:00:00 AM,,500,Gasoline,,
51908,Alaska,AK129,AK129_3,Closed,4/29/1978 4:00:00 AM,,500,Gasoline,,
51909,Alaska,AK1732,AK1732_1,Closed,4/29/1978 4:00:00 AM,,2000,Gasoline,,
51910,Alaska,AK1732,AK1732_2,Closed,4/29/1978 4:00:00 AM,,2000,Diesel,,
51911,Alaska,AK571,AK571_1,Closed,4/29/1978 4:00:00 AM,,500,Gasoline,,
51912,Alaska,AK571,AK571_2,Closed,4/29/1978 4:00:00 AM,,500,Gasoline,,
51913,Alaska,AK1129,AK1129_1,Closed,4/28/1978 4:00:00 AM,,1000,Gasoline,,
51914,Alaska,AK928,AK928_2,Closed,5/25/1985 4:00:00 AM,,10000,Gasoline,,
51915,Alaska,AK1129,AK1129_2,Closed,4/28/1978 4:00:00 AM,,1000,Gasoline,,
51916,Alaska,AK1129,AK1129_3,Closed,4/28/1978 4:00:00 AM,,1000,Gasoline,,
51917,Alaska,AK928,AK928_3,Closed,5/25/1985 4:00:00 AM,,10000,Gasoline,,
51918,Alaska,AK415,AK415_1,Closed,9/1/1982 4:00:00 AM,,4000,Gasoline,,
51919,Alaska,AK165,AK165_1,Closed,5/16/1985 4:00:00 AM,,300,Gasoline,,
51920,Alaska,AK458,AK458_3,Closed,4/18/1986 4:00:00 AM,,550,Diesel,,
51921,Alaska,AK1244,AK1244_1,Closed,4/28/1978 4:00:00 AM,,500,Gasoline,,
51922,Alaska,AK1182,AK1182_1,Closed,5/15/1985 4:00:00 AM,,2000,Gasoline,,
51923,Alaska,AK1629,AK1629_1,Closed,4/28/1978 4:00:00 AM,,500,Gasoline,,
51924,Alaska,AK1182,AK1182_2,Closed,5/15/1985 4:00:00 AM,,2000,Diesel,,
51925,Alaska,AK1136,AK1136_1,Closed,4/27/1978 4:00:00 AM,,500,Gasoline,,
51926,Alaska,AK744,AK744_1,Closed,5/15/1985 4:00:00 AM,,1000,Gasoline,,
51927,Alaska,AK744,AK744_2,Closed,5/15/1985 4:00:00 AM,,1000,Gasoline,,
51928,Alaska,AK955,AK955_1,Closed,4/27/1978 4:00:00 AM,,2000,Gasoline,,
51929,Alaska,AK637,AK637_3,Closed,5/12/1985 4:00:00 AM,,2000,Diesel,,
51930,Alaska,AK570,AK570_1,Closed,4/26/1978 4:00:00 AM,,1000,Diesel,,
51931,Alaska,AK1198,AK1198_1,Closed,5/8/1985 4:00:00 AM,,500,Diesel,,
51932,Alaska,AK570,AK570_2,Closed,4/26/1978 4:00:00 AM,,1000,Diesel,,
51933,Alaska,AK1212,AK1212_1,Closed,5/8/1985 4:00:00 AM,,500,Diesel,,
51934,Alaska,AK1340,AK1340_2,Closed,4/25/1978 4:00:00 AM,,2000,Diesel,,
51935,Alaska,AK1217,AK1217_1,Closed,5/8/1985 4:00:00 AM,,500,Diesel,,
51936,Alaska,AK1570,AK1570_2,Closed,4/25/1978 4:00:00 AM,,500,Used Oil,,
51937,Alaska,AK1219,AK1219_1,Closed,5/8/1985 4:00:00 AM,,500,Diesel,,
51938,Alaska,AK1570,AK1570_3,Closed,4/25/1978 4:00:00 AM,,3000,Gasoline,,
51939,Alaska,AK1505,AK1505_1,Closed,5/8/1985 4:00:00 AM,,12000,Gasoline,,
51940,Alaska,AK905,AK905_1,Closed,4/25/1978 4:00:00 AM,,980,Gasoline,,
51941,Alaska,AK1505,AK1505_2,Closed,5/8/1985 4:00:00 AM,,12000,Gasoline,,
51942,Alaska,AK905,AK905_2,Closed,4/25/1978 4:00:00 AM,,980,Gasoline,,
51943,Alaska,AK1505,AK1505_3,Closed,5/8/1985 4:00:00 AM,,12000,Diesel,,
51944,Alaska,AK527,AK527_1,Closed,4/24/1978 4:00:00 AM,,8000,Diesel,,
51945,Alaska,AK1522,AK1522_4,Closed,5/8/1985 4:00:00 AM,,2000,Diesel,,
51946,Alaska,AK527,AK527_2,Closed,4/24/1978 4:00:00 AM,,4000,Gasoline,,
51947,Alaska,AK558,AK558_1,Closed,4/24/1978 4:00:00 AM,,8000,Diesel,,
51948,Alaska,AK999,AK999_1,Closed,5/8/1985 4:00:00 AM,,5000,Gasoline,,
51949,Alaska,AK558,AK558_2,Closed,4/24/1978 4:00:00 AM,,2000,Gasoline,,
51950,Alaska,AK999,AK999_2,Closed,5/8/1985 4:00:00 AM,,5000,Diesel,,
51951,Alaska,AK964,AK964_3,Closed,4/21/1978 4:00:00 AM,,2000,Gasoline,,
51952,Alaska,AK1685,AK1685_2,Closed,5/7/1985 4:00:00 AM,,500,Gasoline,,
51953,Alaska,AK1817,AK1817_1,Closed,4/20/1978 4:00:00 AM,,2000,Diesel,,
51954,Alaska,AK1685,AK1685_3,Closed,5/7/1985 4:00:00 AM,,500,Used Oil,,
51955,Alaska,AK1817,AK1817_3,Closed,4/20/1978 4:00:00 AM,,2000,Gasoline,,
51956,Alaska,AK1685,AK1685_4,Closed,5/7/1985 4:00:00 AM,,275,Used Oil,,
51957,Alaska,AK1817,AK1817_5,Closed,4/20/1978 4:00:00 AM,,10000,Diesel,,
51958,Alaska,AK205,AK205_1,Closed,5/7/1985 4:00:00 AM,,2000,Gasoline,,
51959,Alaska,AK1817,AK1817_7,Closed,4/20/1978 4:00:00 AM,,10000,Diesel,,
51960,Alaska,AK425,AK425_5,Closed,5/7/1985 4:00:00 AM,,15000,Gasoline,,
51961,Alaska,AK759,AK759_1,Closed,4/19/1978 4:00:00 AM,,6000,Kerosene,,
51962,Alaska,AK425,AK425_6,Closed,5/7/1985 4:00:00 AM,,15000,Gasoline,,
51963,Alaska,AK758,AK758_1,Closed,4/17/1978 4:00:00 AM,,500,Diesel,,
51964,Alaska,AK758,AK758_2,Closed,4/17/1978 4:00:00 AM,,1000,Diesel,,
51965,Alaska,AK619,AK619_1,Closed,5/7/1985 4:00:00 AM,,300,Gasoline,,
51966,Alaska,AK1466,AK1466_2,Closed,4/16/1978 4:00:00 AM,,500,Used Oil,,
51967,Alaska,AK672,AK672_1,Closed,5/7/1985 4:00:00 AM,,8000,Diesel,,
51968,Alaska,AK782,AK782_1,Closed,4/16/1978 4:00:00 AM,,1000,Gasoline,,
51969,Alaska,AK1020,AK1020_3,Closed,5/6/1985 4:00:00 AM,,500,Diesel,,
51970,Alaska,AK782,AK782_2,Closed,4/16/1978 4:00:00 AM,,1000,Diesel,,
51971,Alaska,AK1069,AK1069_1,Closed,5/6/1985 4:00:00 AM,,2000,Gasoline,,
51972,Alaska,AK1250,AK1250_1,Closed,4/15/1978 4:00:00 AM,,1000,Gasoline,,
51973,Alaska,AK1069,AK1069_2,Closed,5/6/1985 4:00:00 AM,,1300,Diesel,,
51974,Alaska,AK856,AK856_1,Closed,4/15/1978 4:00:00 AM,,10000,Gasoline,,
51975,Alaska,AK599,AK599_1,Closed,5/6/1985 4:00:00 AM,,10000,Gasoline,,
51976,Alaska,AK856,AK856_2,Closed,4/15/1978 4:00:00 AM,,500,Diesel,,
51977,Alaska,AK856,AK856_3,Closed,4/15/1978 4:00:00 AM,,300,Used Oil,,
51978,Alaska,AK856,AK856_4,Closed,4/15/1978 4:00:00 AM,,20000,Diesel,,
51979,Alaska,AK599,AK599_11,Closed,5/6/1985 4:00:00 AM,,10000,Gasoline,,
51980,Alaska,AK178,AK178_1,Closed,4/14/1978 4:00:00 AM,,4000,Gasoline,,
51981,Alaska,AK599,AK599_12,Closed,5/6/1985 4:00:00 AM,,10000,Diesel,,
51982,Alaska,AK1705,AK1705_1,Closed,4/10/1978 4:00:00 AM,,1000,Gasoline,,
51983,Alaska,AK1295,AK1295_1,Closed,5/5/1985 4:00:00 AM,,500,Diesel,,
51984,Alaska,AK979,AK979_2,Closed,4/7/1978 4:00:00 AM,,2000,Gasoline,,
51985,Alaska,AK1300,AK1300_1,Closed,5/5/1985 4:00:00 AM,,500,Gasoline,,
51986,Alaska,AK1457,AK1457_1,Closed,4/4/1978 4:00:00 AM,,10000,Diesel,,
51987,Alaska,AK1300,AK1300_2,Closed,5/5/1985 4:00:00 AM,,1000,Diesel,,
51988,Alaska,AK1457,AK1457_2,Closed,4/4/1978 4:00:00 AM,,1000,Gasoline,,
51989,Alaska,AK1304,AK1304_1,Closed,5/5/1985 4:00:00 AM,,500,Gasoline,,
51990,Alaska,AK266,AK266_1,Closed,3/31/1978 5:00:00 AM,,500,Gasoline,,
51991,Alaska,AK1304,AK1304_2,Closed,5/5/1985 4:00:00 AM,,500,Diesel,,
51992,Alaska,AK1327,AK1327_1,Closed,3/28/1978 5:00:00 AM,,5000,Gasoline,,
51993,Alaska,AK1600,AK1600_3,Closed,5/5/1985 4:00:00 AM,,3000,Gasoline,,
51994,Alaska,AK1327,AK1327_2,Closed,3/28/1978 5:00:00 AM,,5000,Gasoline,,
51995,Alaska,AK277,AK277_2,Closed,5/5/1985 4:00:00 AM,,500,Diesel,,
51996,Alaska,AK1327,AK1327_3,Closed,3/28/1978 5:00:00 AM,,1500,Gasoline,,
51997,Alaska,AK278,AK278_1,Closed,5/5/1985 4:00:00 AM,,500,Gasoline,,
51998,Alaska,AK75,AK75_1,Closed,3/26/1978 5:00:00 AM,,500,Used Oil,,
51999,Alaska,AK278,AK278_2,Closed,5/5/1985 4:00:00 AM,,500,Diesel,,
52000,Alaska,AK82,AK82_1,Closed,3/26/1978 5:00:00 AM,,500,Used Oil,,
52001,Alaska,AK285,AK285_1,Closed,5/5/1985 4:00:00 AM,,500,Gasoline,,
52002,Alaska,AK82,AK82_2,Closed,3/26/1978 5:00:00 AM,,500,Used Oil,,
52003,Alaska,AK285,AK285_2,Closed,5/5/1985 4:00:00 AM,,500,Diesel,,
52004,Alaska,AK82,AK82_3,Closed,3/26/1978 5:00:00 AM,,500,Used Oil,,
52005,Alaska,AK287,AK287_1,Closed,5/5/1985 4:00:00 AM,,500,Gasoline,,
52006,Alaska,AK85,AK85_1,Closed,3/26/1978 5:00:00 AM,,500,Used Oil,,
52007,Alaska,AK287,AK287_2,Closed,5/5/1985 4:00:00 AM,,500,Diesel,,
52008,Alaska,AK153,AK153_1,Closed,3/25/1978 5:00:00 AM,,1500,Gasoline,,
52009,Alaska,AK940,AK940_3,Closed,5/5/1985 4:00:00 AM,,500,Gasoline,,
52010,Alaska,AK1284,AK1284_4,Closed,3/24/1978 5:00:00 AM,,500,Used Oil,,
52011,Alaska,AK219,AK219_1,Closed,5/2/1985 4:00:00 AM,,3000,Gasoline,,
52012,Alaska,AK1368,AK1368_1,Closed,3/24/1978 5:00:00 AM,,2000,Diesel,,
52013,Alaska,AK338,AK338_1,Closed,5/2/1985 4:00:00 AM,,1000,Gasoline,,
52014,Alaska,AK1702,AK1702_1,Closed,3/21/1984 5:00:00 AM,,1000,Gasoline,,
52015,Alaska,AK279,AK279_3,Closed,3/23/1978 5:00:00 AM,,1000,Diesel,,
52016,Alaska,AK861,AK861_1,Closed,5/2/1985 4:00:00 AM,,2500,Gasoline,,
52017,Alaska,AK194,AK194_4,Closed,3/21/1978 5:00:00 AM,,500,Gasoline,,
52018,Alaska,AK861,AK861_2,Closed,5/2/1985 4:00:00 AM,,2500,Gasoline,,
52019,Alaska,AK985,AK985_4,Closed,3/21/1978 5:00:00 AM,,1000,Gasoline,,
52020,Alaska,AK861,AK861_3,Closed,5/2/1985 4:00:00 AM,,2500,Diesel,,
52021,Alaska,AK13,AK13_1,Closed,3/20/1978 5:00:00 AM,,2000,Diesel,,
52022,Alaska,AK1937,AK1937_1,Closed,5/1/1985 4:00:00 AM,,1000,Gasoline,,
52023,Alaska,AK13,AK13_2,Closed,3/20/1978 5:00:00 AM,,2000,Gasoline,,
52024,Alaska,AK13,AK13_3,Closed,3/20/1978 5:00:00 AM,,500,Gasoline,,
52025,Alaska,AK1981,AK1981_1,Closed,5/1/1985 4:00:00 AM,,10000,Gasoline,,
52026,Alaska,AK787,AK787_1,Closed,3/20/1978 5:00:00 AM,,10000,Gasoline,,
52027,Alaska,AK1981,AK1981_2,Closed,5/1/1985 4:00:00 AM,,10000,Gasoline,,
52028,Alaska,AK787,AK787_2,Closed,3/20/1978 5:00:00 AM,,2000,Gasoline,,
52029,Alaska,AK1981,AK1981_3,Closed,5/1/1985 4:00:00 AM,,5000,Diesel,,
52030,Alaska,AK787,AK787_3,Closed,3/20/1978 5:00:00 AM,,2000,Diesel,,
52031,Alaska,AK2310,AK2310_1,Closed,5/1/1985 4:00:00 AM,,1000,Gasoline,,
52032,Alaska,AK787,AK787_4,Closed,3/20/1978 5:00:00 AM,,2000,Used Oil,,
52033,Alaska,AK2310,AK2310_2,Closed,5/1/1985 4:00:00 AM,,1000,Gasoline,,
52034,Alaska,AK1576,AK1576_4,Closed,3/19/1978 5:00:00 AM,,6000,Gasoline,,
52035,Alaska,AK2655,AK2655_1,Closed,5/1/1985 4:00:00 AM,,1000,Gasoline,,
52036,Alaska,AK375,AK375_1,Closed,3/19/1978 5:00:00 AM,,5000,Gasoline,,
52037,Alaska,AK375,AK375_2,Closed,3/19/1978 5:00:00 AM,,5000,Gasoline,,
52038,Alaska,AK493,AK493_1,Closed,5/1/1985 4:00:00 AM,,3000,Gasoline,,
52039,Alaska,AK864,AK864_1,Closed,3/19/1978 5:00:00 AM,,6000,Diesel,,
52040,Alaska,AK493,AK493_2,Closed,5/1/1985 4:00:00 AM,,3000,Gasoline,,
52041,Alaska,AK837,AK837_1,Closed,3/16/1978 5:00:00 AM,,1500,Diesel,,
52042,Alaska,AK1050,AK1050_1,Closed,4/30/1985 4:00:00 AM,,5000,Diesel,,
52043,Alaska,AK23,AK23_1,Closed,3/10/1978 5:00:00 AM,,10000,Gasoline,,
52044,Alaska,AK1213,AK1213_1,Closed,4/30/1985 4:00:00 AM,,1000,Diesel,,
52045,Alaska,AK23,AK23_2,Closed,3/10/1978 5:00:00 AM,,5000,Gasoline,,
52046,Alaska,AK1213,AK1213_2,Closed,4/30/1985 4:00:00 AM,,1000,Gasoline,,
52047,Alaska,AK23,AK23_3,Closed,3/10/1978 5:00:00 AM,,10000,Diesel,,
52048,Alaska,AK23,AK23_4,Closed,3/10/1978 5:00:00 AM,,500,Used Oil,,
52049,Alaska,AK1023,AK1023_1,Closed,3/5/1978 5:00:00 AM,,1000,Gasoline,,
52050,Alaska,AK1023,AK1023_2,Closed,3/5/1978 5:00:00 AM,,1500,Diesel,,
52051,Alaska,AK508,AK508_5,Closed,3/1/1978 5:00:00 AM,,480,Diesel,,
52052,Alaska,AK1934,AK1934_4,Closed,2/24/1978 5:00:00 AM,,2000,Diesel,,
52053,Alaska,AK690,AK690_1,Closed,2/22/1978 5:00:00 AM,,1000,Diesel,,
52054,Alaska,AK690,AK690_2,Closed,2/22/1978 5:00:00 AM,,1000,Gasoline,,
52055,Alaska,AK1049,AK1049_6,Closed,2/20/1978 5:00:00 AM,,5000,Gasoline,,
52056,Alaska,AK1626,AK1626_2,Closed,4/30/1985 4:00:00 AM,,500,Diesel,,
52057,Alaska,AK1258,AK1258_1,Closed,2/19/1978 5:00:00 AM,,10000,Gasoline,,
52058,Alaska,AK540,AK540_10,Open,4/30/1985 4:00:00 AM,,20000,Diesel,,
52059,Alaska,AK540,AK540_8,Closed,4/30/1985 4:00:00 AM,,1000,Used Oil,,
52060,Alaska,AK1258,AK1258_2,Closed,2/19/1978 5:00:00 AM,,1880,Used Oil,,
52061,Alaska,AK540,AK540_9,Closed,4/30/1985 4:00:00 AM,,1000,Diesel,,
52062,Alaska,AK1264,AK1264_1,Closed,2/19/1978 5:00:00 AM,,10000,Gasoline,,
52063,Alaska,AK636,AK636_1,Closed,4/28/1985 4:00:00 AM,,500,Diesel,,
52064,Alaska,AK1268,AK1268_1,Closed,2/19/1978 5:00:00 AM,,10000,Gasoline,,
52065,Alaska,AK876,AK876_1,Closed,4/28/1985 4:00:00 AM,,1000,Gasoline,,
52066,Alaska,AK1274,AK1274_1,Closed,2/19/1978 5:00:00 AM,,10000,Gasoline,,
52067,Alaska,AK876,AK876_2,Closed,4/28/1985 4:00:00 AM,,1000,Diesel,,
52068,Alaska,AK1274,AK1274_2,Closed,2/19/1978 5:00:00 AM,,10000,Diesel,,
52069,Alaska,AK876,AK876_3,Closed,4/28/1985 4:00:00 AM,,1000,Gasoline,,
52070,Alaska,AK1279,AK1279_1,Closed,2/19/1978 5:00:00 AM,,10000,Gasoline,,
52071,Alaska,AK1245,AK1245_1,Closed,4/27/1985 4:00:00 AM,,10000,Diesel,,
52072,Alaska,AK1279,AK1279_2,Closed,2/19/1978 5:00:00 AM,,10000,Diesel,,
52073,Alaska,AK1359,AK1359_1,Closed,4/25/1985 4:00:00 AM,,300,Gasoline,,
52074,Alaska,AK1282,AK1282_1,Closed,2/19/1978 5:00:00 AM,,10000,Gasoline,,
52075,Alaska,AK933,AK933_1,Closed,4/25/1985 4:00:00 AM,,500,Gasoline,,
52076,Alaska,AK1282,AK1282_2,Closed,2/19/1978 5:00:00 AM,,10000,Diesel,,
52077,Alaska,AK1621,AK1621_4,Closed,4/24/1985 4:00:00 AM,,3000,Diesel,,
52078,Alaska,AK1285,AK1285_1,Closed,2/19/1978 5:00:00 AM,,10000,Gasoline,,
52079,Alaska,AK1220,AK1220_1,Closed,4/22/1985 4:00:00 AM,,1000,Diesel,,
52080,Alaska,AK1285,AK1285_2,Closed,2/19/1978 5:00:00 AM,,10000,Diesel,,
52081,Alaska,AK1655,AK1655_1,Closed,4/22/1985 4:00:00 AM,,10000,Gasoline,,
52082,Alaska,AK1289,AK1289_1,Closed,2/19/1978 5:00:00 AM,,10000,Gasoline,,
52083,Alaska,AK1655,AK1655_2,Closed,4/22/1985 4:00:00 AM,,10000,Gasoline,,
52084,Alaska,AK1289,AK1289_2,Closed,2/19/1978 5:00:00 AM,,10000,Diesel,,
52085,Alaska,AK641,AK641_1,Closed,4/19/1985 4:00:00 AM,,2000,Gasoline,,
52086,Alaska,AK747,AK747_1,Closed,2/19/1978 5:00:00 AM,,1000,Gasoline,,
52087,Alaska,AK2188,AK2188_2,Closed,4/18/1985 4:00:00 AM,,1000,Gasoline,,
52088,Alaska,AK747,AK747_2,Closed,2/19/1978 5:00:00 AM,,1000,Gasoline,,
52089,Alaska,AK292,AK292_2,Closed,4/18/1985 4:00:00 AM,,10000,Diesel,,
52090,Alaska,AK693,AK693_1,Closed,2/18/1978 5:00:00 AM,,3000,Gasoline,,
52091,Alaska,AK69,AK69_4,Closed,4/18/1985 4:00:00 AM,,500,Diesel,,
52092,Alaska,AK693,AK693_2,Closed,2/18/1978 5:00:00 AM,,2500,Gasoline,,
52093,Alaska,AK80,AK80_1,Closed,4/18/1985 4:00:00 AM,,500,Diesel,,
52094,Alaska,AK693,AK693_3,Closed,2/18/1978 5:00:00 AM,,2000,Kerosene,,
52095,Alaska,AK992,AK992_1,Closed,2/17/1978 5:00:00 AM,,3000,Gasoline,,
52096,Alaska,AK389,AK389_1,Closed,4/17/1985 4:00:00 AM,,1500,Diesel,,
52097,Alaska,AK1494,AK1494_1,Closed,2/7/1978 5:00:00 AM,,500,Gasoline,,
52098,Alaska,AK389,AK389_2,Closed,4/17/1985 4:00:00 AM,,1500,Gasoline,,
52099,Alaska,AK326,AK326_3,Closed,1/28/1978 5:00:00 AM,,5000,Diesel,,
52100,Alaska,AK320,AK320_5,Closed,1/15/1978 5:00:00 AM,,6000,Gasoline,,
52101,Alaska,AK998,AK998_4,Closed,4/9/1985 4:00:00 AM,,1000,Gasoline,,
52102,Alaska,AK320,AK320_6,Closed,1/15/1978 5:00:00 AM,,10000,Diesel,,
52103,Alaska,AK998,AK998_53,Closed,4/9/1985 4:00:00 AM,,8000,Diesel,,
52104,Alaska,AK529,AK529_1,Closed,1/12/1978 5:00:00 AM,,500,Diesel,,
52105,Alaska,AK105,AK105_1,Closed,1/1/1978 5:00:00 AM,,2000,Gasoline,,
52106,Alaska,AK998,AK998_80,Closed,4/9/1985 4:00:00 AM,,5000,Gasoline,,
52107,Alaska,AK105,AK105_2,Closed,1/1/1978 5:00:00 AM,,3000,Diesel,,
52108,Alaska,AK998,AK998_81,Closed,4/9/1985 4:00:00 AM,,5000,Gasoline,,
52109,Alaska,AK998,AK998_82,Closed,4/9/1985 4:00:00 AM,,5000,Gasoline,,
52110,Alaska,AK105,AK105_3,Closed,1/1/1978 5:00:00 AM,,1000,Gasoline,,
52111,Alaska,AK1768,AK1768_9,Closed,4/8/1985 4:00:00 AM,,1000,Gasoline,,
52112,Alaska,AK1310,AK1310_3,Closed,4/7/1985 5:00:00 AM,,1500,Gasoline,,
52113,Alaska,AK109,AK109_1,Closed,1/1/1978 5:00:00 AM,,5000,Gasoline,,
52114,Alaska,AK515,AK515_1,Closed,4/7/1985 5:00:00 AM,,980,Gasoline,,
52115,Alaska,AK109,AK109_13,Closed,1/1/1978 5:00:00 AM,,2000,Gasoline,,
52116,Alaska,AK109,AK109_9,Closed,1/1/1978 5:00:00 AM,,3000,Gasoline,,
52117,Alaska,AK1711,AK1711_1,Closed,4/4/1985 5:00:00 AM,,2000,Gasoline,,
52118,Alaska,AK1363,AK1363_3,Closed,1/1/1978 5:00:00 AM,,2000,Gasoline,,
52119,Alaska,AK1711,AK1711_2,Closed,4/4/1985 5:00:00 AM,,2000,Gasoline,,
52120,Alaska,AK1677,AK1677_1,Closed,1/1/1978 5:00:00 AM,,1000,Gasoline,,
52121,Alaska,AK745,AK745_1,Closed,4/3/1985 5:00:00 AM,,5000,Diesel,,
52122,Alaska,AK1867,AK1867_1,Closed,1/1/1978 5:00:00 AM,,240,Diesel,,
52123,Alaska,AK1211,AK1211_1,Closed,4/2/1985 5:00:00 AM,,1000,Gasoline,,
52124,Alaska,AK2159,AK2159_1,Closed,1/1/1978 5:00:00 AM,,1000,Gasoline,,
52125,Alaska,AK1211,AK1211_2,Closed,4/2/1985 5:00:00 AM,,1000,Gasoline,,
52126,Alaska,AK2159,AK2159_2,Closed,1/1/1978 5:00:00 AM,,1000,Diesel,,
52127,Alaska,AK1211,AK1211_3,Closed,4/2/1985 5:00:00 AM,,1000,Diesel,,
52128,Alaska,AK2320,AK2320_1,Closed,1/1/1978 5:00:00 AM,,3000,Gasoline,,
52129,Alaska,AK2320,AK2320_2,Closed,1/1/1978 5:00:00 AM,,3000,Gasoline,,
52130,Alaska,AK286,AK286_1,Closed,3/31/1985 5:00:00 AM,,3000,Gasoline,,
52131,Alaska,AK2320,AK2320_3,Closed,1/1/1978 5:00:00 AM,,2000,Diesel,,
52132,Alaska,AK286,AK286_2,Closed,3/31/1985 5:00:00 AM,,3000,Kerosene,,
52133,Alaska,AK2322,AK2322_1,Closed,1/1/1978 5:00:00 AM,,1000,Gasoline,,
52134,Alaska,AK1382,AK1382_1,Closed,3/26/1985 5:00:00 AM,,1000,Gasoline,,
52135,Alaska,AK2366,AK2366_1,Closed,1/1/1978 5:00:00 AM,,3000,Gasoline,,
52136,Alaska,AK1382,AK1382_2,Closed,3/26/1985 5:00:00 AM,,1000,Gasoline,,
52137,Alaska,AK2366,AK2366_2,Closed,1/1/1978 5:00:00 AM,,3000,Gasoline,,
52138,Alaska,AK1382,AK1382_3,Closed,3/26/1985 5:00:00 AM,,1000,Diesel,,
52139,Alaska,AK2366,AK2366_3,Closed,1/1/1978 5:00:00 AM,,1000,Gasoline,,
52140,Alaska,AK842,AK842_2,Closed,3/26/1985 5:00:00 AM,,4000,Diesel,,
52141,Alaska,AK2430,AK2430_1,Closed,1/1/1978 5:00:00 AM,,4000,Used Oil,,
52142,Alaska,AK842,AK842_3,Closed,3/26/1985 5:00:00 AM,,3000,Diesel,,
52143,Alaska,AK2782,AK2782_1,Closed,1/1/1978 5:00:00 AM,,10000,Gasoline,,
52144,Alaska,AK842,AK842_4,Closed,3/26/1985 5:00:00 AM,,3000,Used Oil,,
52145,Alaska,AK2844,AK2844_1,Closed,1/1/1978 5:00:00 AM,,500,Diesel,,
52146,Alaska,AK147,AK147_1,Closed,3/24/1985 5:00:00 AM,,500,Gasoline,,
52147,Alaska,AK2850,AK2850_1,Closed,1/1/1978 5:00:00 AM,,1000,Diesel,,
52148,Alaska,AK1632,AK1632_1,Closed,3/24/1985 5:00:00 AM,,10000,Gasoline,,
52149,Alaska,AK2892,AK2892_2,Closed,1/1/1978 5:00:00 AM,,5000,Gasoline,,
52150,Alaska,AK1632,AK1632_2,Closed,3/24/1985 5:00:00 AM,,10000,Gasoline,,
52151,Alaska,AK2967,AK2967_1,Closed,1/1/1978 5:00:00 AM,,8000,Diesel,,
52152,Alaska,AK1632,AK1632_3,Closed,3/24/1985 5:00:00 AM,,8000,Diesel,,
52153,Alaska,AK3003,AK3003_4,Closed,1/1/1978 5:00:00 AM,,3000,Gasoline,,
52154,Alaska,AK1632,AK1632_4,Closed,3/24/1985 5:00:00 AM,,8000,Diesel,,
